id,name,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,price,weekly_price,monthly_price,number_of_reviews,first_review,review_scores_rating,first_year
19245639,Foodie Paradise in Logan Square area - Sunny 1 BDR,1.0,Avondale,41.93331,-87.70056,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,98,2017-07-04,99.0,2017
19246946,▶Charming Chinatown Flat by McCormick★Wintrust★DT,1.0,Armour Square,41.85208,-87.63796,Entire home/apt,150.0,1052.8846153846155,4562.5,101,2017-06-23,99.0,2017
19249102,Sunny East Lincoln Park 2 bedroom,0.0,Lincoln Park,41.92841,-87.64193,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,72,2017-06-25,94.0,2017
19249295,Double bed with private bathroom; easy city access,0.0,Edgewater,41.99537,-87.66437,Private room,42.0,294.8076923076923,1277.5,2,2018-08-24,100.0,2018
19263774,East Rogers Park Pr Bath NU Loyola @ Sheridan Rd,1.0,Rogers Park,42.02042,-87.66687,Private room,48.0,336.9230769230769,1460.0,25,2017-08-05,100.0,2017
19266619,Vintage 1-bedroom in Wicker Park / West Town,0.0,West Town,41.90175,-87.67017,Entire home/apt,135.0,947.5961538461538,4106.25,8,2017-06-25,98.0,2017
19269442,Cozy Lincoln Square Studio,1.0,Lincoln Square,41.97005,-87.69422,Entire home/apt,75.0,526.4423076923077,2281.25,63,2017-07-02,99.0,2017
19283060,A modern space blocks from public transportation,0.0,Near West Side,41.87358,-87.68473,Private room,50.0,350.96153846153845,1520.8333333333333,130,2017-06-25,90.0,2017
19285860,Luxury Fully Equipped Logan Square,0.0,Logan Square,41.91697,-87.70457,Entire home/apt,99.0,694.9038461538462,3011.25,28,2017-07-02,92.0,2017
19295611,Chic & Stylish Private Bedroom - Logan Square,1.0,Logan Square,41.9311,-87.68996,Private room,50.0,350.96153846153845,1520.8333333333333,81,2017-07-03,99.0,2017
19296884,Your 2nd Home in The 2nd City!,0.0,Lincoln Park,41.92321,-87.64662,Entire home/apt,249.0,1747.7884615384614,7573.75,4,2017-07-02,80.0,2017
19308810,The Victorian Room,0.0,Lake View,41.9504,-87.65017,Private room,77.0,540.4807692307693,2342.0833333333335,39,2017-09-17,94.0,2017
19315413,Stylish Room near UChicago,0.0,Hyde Park,41.79558,-87.58474,Private room,60.0,421.15384615384613,1825.0,10,2017-06-17,100.0,2017
19330893,Private room in the heart of Wicker Park,1.0,West Town,41.91204,-87.67618,Private room,64.0,449.2307692307692,1946.6666666666667,49,2017-07-13,97.0,2017
19343583,Near West Side Sanctuary,0.0,Near West Side,41.87854,-87.68115,Private room,64.0,449.2307692307692,1946.6666666666667,19,2017-07-15,98.0,2017
19347386,Prime Location. Across Street from U of C,1.0,Hyde Park,41.7969,-87.59863,Private room,59.0,414.13461538461536,1794.5833333333333,48,2017-07-04,98.0,2017
19348305,Gorgeous Boystown Penthouse,0.0,Lake View,41.93649,-87.64671,Entire home/apt,390.0,2737.5,11862.5,1,2018-08-06,100.0,2018
19363258,Little Bohemia Rogers Park near lake private room,1.0,Rogers Park,42.02228,-87.66789,Private room,50.0,350.96153846153845,1520.8333333333333,30,2017-08-16,100.0,2017
19376768,Roomy 1-Bed in the heart of Wrigley/Boystown!,0.0,Lake View,41.9459,-87.64724,Entire home/apt,130.0,912.5,3954.1666666666665,8,2017-08-20,98.0,2017
19381712,Room in spacious flat in friendly Hyde Park,0.0,Hyde Park,41.79619,-87.58874,Private room,40.0,280.7692307692308,1216.6666666666667,1,2017-06-29,100.0,2017
19399921,Lovely 3/2.5 duplex in Wicker Park area,0.0,West Town,41.90046,-87.66332,Entire home/apt,399.0,2800.673076923077,12136.25,11,2017-07-17,100.0,2017
19412268,Palatial Aloha Feels on Milwaukee Avenue in Wicker Park,1.0,West Town,41.90749,-87.67566,Entire home/apt,650.0,4562.5,19770.833333333332,43,2017-10-13,98.0,2017
19414085,BRIGHT SPACIOUS Apt w/ Fireplace -Wrigley/Boystown,1.0,Lake View,41.94605,-87.6552,Entire home/apt,150.0,1052.8846153846155,4562.5,72,2017-06-28,98.0,2017
19416779,Beautiful North Side Haven,0.0,Avondale,41.94234,-87.72303,Private room,45.0,315.86538461538464,1368.75,7,2017-08-07,97.0,2017
19417835,"High Rise Apt, Heart of Chicago, Amazing Views",0.0,Loop,41.88783,-87.62148,Entire home/apt,199.0,1396.826923076923,6052.916666666667,12,2017-07-03,100.0,2017
19422982,DREAMY Downtown Penthouse,0.0,Near North Side,41.89529,-87.6268,Private room,100.0,701.9230769230769,3041.6666666666665,30,2017-08-21,87.0,2017
19424810,Stunning Retro Apartment in Andersonville,1.0,Edgewater,41.98439,-87.67227,Entire home/apt,115.0,807.2115384615385,3497.9166666666665,160,2017-07-10,98.0,2017
19431349,Classic 1BR in Wicker Park by Sonder,0.0,West Town,41.90864,-87.67411,Entire home/apt,79.0,554.5192307692307,2402.9166666666665,46,2017-06-25,95.0,2017
19432136,The University of Chicago Hospital/Campus Room,0.0,Hyde Park,41.79151,-87.59395,Private room,55.0,386.0576923076923,1672.9166666666667,2,2018-07-28,70.0,2018
19435711,Intimate 2BR in Lincoln Park by Sonder,0.0,Lincoln Park,41.93136,-87.6481,Entire home/apt,268.0,1881.1538461538462,8151.666666666667,29,2017-06-24,94.0,2017
19437851,Pilsen Gem,0.0,Lower West Side,41.85076,-87.6689,Entire home/apt,112.0,786.1538461538462,3406.6666666666665,33,2017-07-03,88.0,2017
19438335,Wicker Park/Ukranian Village Gem,0.0,West Town,41.90148,-87.67877,Private room,60.0,421.15384615384613,1825.0,26,2017-06-23,100.0,2017
19448661,Private Bed + Bath in the Wicker Park Spartan Room,1.0,West Town,41.90643,-87.68692,Private room,57.0,400.09615384615387,1733.75,99,2017-07-02,98.0,2017
19451443,Ukrainatopia,0.0,West Town,41.89677,-87.67814,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,62,2017-08-07,94.0,2017
19454398,Bridgeport Home,1.0,Bridgeport,41.8456,-87.64619,Entire home/apt,178.0,1249.423076923077,5414.166666666667,23,2017-07-02,96.0,2017
19454945,East Pilsen Garden Apt. # 2,0.0,Lower West Side,41.85533,-87.64106,Entire home/apt,102.0,715.9615384615385,3102.5,39,2017-07-09,94.0,2017
19469209,"221 Cozy, Nice Bedroom in Center Chinatown Area.",0.0,Armour Square,41.85021,-87.63348,Private room,30.0,210.57692307692307,912.5,80,2017-07-03,85.0,2017
19469602,Urban Terrace @ Fulton House!,0.0,East Garfield Park,41.8855,-87.70592,Entire home/apt,99.0,694.9038461538462,3011.25,73,2017-07-03,90.0,2017
19473835,Crazy Fun Chicago Private room with VERY COMFY bed,1.0,North Center,41.9578,-87.67805,Private room,85.0,596.6346153846154,2585.4166666666665,42,2017-06-26,100.0,2017
19474423,Entire Private Apartment (Duplex) by Chinatown,0.0,Bridgeport,41.84485,-87.63988,Entire home/apt,70.0,491.34615384615387,2129.1666666666665,169,2017-07-01,89.0,2017
19474637,"Artists Loft Living (Huge, Spacious Loft Apt)",0.0,Grand Boulevard,41.80854,-87.61437,Entire home/apt,75.0,526.4423076923077,2281.25,7,2017-07-17,97.0,2017
19483412,"Gorgeous Bed, Deck, 8 blocks to Wrigley!",0.0,Uptown,41.96348,-87.66239,Private room,89.0,624.7115384615385,2707.0833333333335,9,2017-06-25,100.0,2017
19483555,Private room on tree lined street in Lakeview,1.0,Lake View,41.94764,-87.6513,Private room,90.0,631.7307692307693,2737.5,6,2017-08-05,100.0,2017
19486763,Private Studio by Chinatown (Duplex),0.0,Bridgeport,41.84398,-87.64006,Entire home/apt,55.0,386.0576923076923,1672.9166666666667,126,2017-06-25,92.0,2017
19488092,Bright and Cozy Studio Minutes from Wrigley Field,0.0,Lake View,41.94463,-87.654,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,11,2017-08-07,95.0,2017
19492025,Chicago lakefront get away..  Queen Palace,0.0,South Shore,41.76414,-87.5654,Private room,50.0,350.96153846153845,1520.8333333333333,1,2017-10-07,20.0,2017
19496735,"Comfy Retro Studio-sleeps 4, PRIVATE side entrance",1.0,Portage Park,41.95569,-87.77,Private room,80.0,561.5384615384615,2433.3333333333335,55,2017-07-01,99.0,2017
19506501,A cozy newly remodeled 1 bedroom,0.0,South Shore,41.77154,-87.57081,Entire home/apt,50.0,350.96153846153845,1520.8333333333333,56,2017-07-02,89.0,2017
19523722,(72W-P) A Smart Private Bedroom in Douglass Flat,1.0,North Lawndale,41.85862,-87.69697,Private room,36.0,252.69230769230768,1095.0,39,2017-07-03,96.0,2017
19526068,Chic Spacious 2 bed w/ Sunroom Free Street Parking,0.0,Irving Park,41.95656,-87.70127,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,59,2017-07-02,94.0,2017
19526598,East Pilsen Modern 2BR,0.0,Lower West Side,41.85675,-87.64605,Entire home/apt,101.0,708.9423076923077,3072.0833333333335,104,2017-07-10,98.0,2017
19529540,Spacious Lakeview Condo,0.0,Lake View,41.93437,-87.63847,Entire home/apt,115.0,807.2115384615385,3497.9166666666665,7,2017-09-17,100.0,2017
19529923,The H&H Inn • Harpo's Room • Irving Park Bungalow,1.0,Irving Park,41.9555,-87.70905,Private room,75.0,526.4423076923077,2281.25,23,2019-02-03,99.0,2019
19530690,(72W-W) A Smart Sleeper Sofa in Douglass Flat,1.0,North Lawndale,41.85754,-87.69864,Shared room,21.0,147.40384615384616,638.75,30,2017-07-08,96.0,2017
19532918,Cozy quarters steps away from the lakefront,1.0,Oakland,41.82257,-87.60214,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,138,2017-07-03,97.0,2017
19543459,Cozy Studio - Lincoln Park (Halsted & Diversey),0.0,Lake View,41.93272,-87.64994,Entire home/apt,103.0,722.9807692307693,3132.9166666666665,4,2017-07-03,87.0,2017
19549132,Safe+Peaceful Lakeview. Your Secret Getaway,1.0,Lake View,41.93809,-87.66562,Entire home/apt,111.0,779.1346153846154,3376.25,37,2017-06-29,95.0,2017
19550970,(72W-C) A Smart Private Bedroom in Douglass Flat,1.0,North Lawndale,41.85837,-87.69779,Private room,48.0,336.9230769230769,1460.0,23,2017-07-17,95.0,2017
19551521,Portrait Room,0.0,Logan Square,41.92235,-87.71664,Private room,89.0,624.7115384615385,2707.0833333333335,15,2017-07-02,97.0,2017
19552092,Amenities Bldg Apt w Amazing Views Walk Everywhere,0.0,Loop,41.8704,-87.63155,Entire home/apt,199.0,1396.826923076923,6052.916666666667,4,2017-07-28,100.0,2017
19552549,(72W-G) A Smart Day Bed in Douglass Flat,1.0,North Lawndale,41.85906,-87.69833,Shared room,21.0,147.40384615384616,638.75,37,2017-07-09,95.0,2017
19553958,Spacious One Bedroom in Lincoln Square,0.0,Lincoln Square,41.96616,-87.68738,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,18,2017-08-05,89.0,2017
19554215,McCormick Convention - Condo Vacation Rentals,1.0,Grand Boulevard,41.81774,-87.61015,Private room,60.0,421.15384615384613,1825.0,25,2017-07-04,100.0,2017
19557461,"Clean & Clutter Free, Hotelesk",0.0,West Town,41.90898,-87.69198,Entire home/apt,200.0,1403.8461538461538,6083.333333333333,2,2017-09-18,100.0,2017
19571344,Inviting 4 Bedroom Duplex Next to Humboldt Park,1.0,West Town,41.90459,-87.69576,Entire home/apt,89.0,624.7115384615385,2707.0833333333335,57,2017-08-27,97.0,2017
19572462,Quiet En Suite Guest Room in Historic Race House,0.0,Irving Park,41.95428,-87.73434,Private room,60.0,421.15384615384613,1825.0,23,2017-07-17,100.0,2017
19574382,"Historic Old Town, Fabulous 4 Bedroom Home",0.0,Lincoln Park,41.91324,-87.63969,Entire home/apt,400.0,2807.6923076923076,12166.666666666666,18,2017-08-15,87.0,2017
19576090,Artsy & Quaint Ukrainian Village Apartment,1.0,West Town,41.89805,-87.6934,Entire home/apt,87.0,610.6730769230769,2646.25,46,2017-07-09,99.0,2017
19577196,Beautiful and warm condo in Hyde Park,0.0,Hyde Park,41.80173,-87.59638,Entire home/apt,80.0,561.5384615384615,2433.3333333333335,48,2018-01-01,93.0,2018
19577306,Private backyard Chicago loft sleeps 6,0.0,Lake View,41.93488,-87.66224,Entire home/apt,222.0,1558.2692307692307,6752.5,6,2017-08-14,100.0,2017
19585431,Vibrant and Stylish Condominium near Humboldt Park,1.0,West Town,41.90397,-87.69523,Entire home/apt,209.0,1467.0192307692307,6357.083333333333,67,2017-08-19,97.0,2017
19586298,The Grotto,1.0,Logan Square,41.93023,-87.69976,Entire home/apt,60.0,421.15384615384613,1825.0,117,2017-07-02,98.0,2017
19590945,Updated Lakeview Home w/ Vintage Charm,0.0,Lake View,41.94322,-87.65543,Entire home/apt,91.0,638.75,2767.9166666666665,78,2017-09-04,94.0,2017
19604017,Cozy Vintage 1bdrm-Pilsen,0.0,Lower West Side,41.85117,-87.66898,Entire home/apt,59.0,414.13461538461536,1794.5833333333333,49,2017-07-05,91.0,2017
19606037,Cozy room near Midway Airport,0.0,Ashburn,41.75572,-87.72101,Private room,65.0,456.25,1977.0833333333333,1,2017-07-15,100.0,2017
19608906,OneEleven RIVER VIEW FURNISHED STUDIO POOL (29),1.0,Loop,41.8869,-87.63204,Entire home/apt,79.0,554.5192307692307,2402.9166666666665,1,2018-05-11,100.0,2018
19610748,Cozy 2 Bedroom APT FREE GATED PARKING and Netflix,0.0,West Town,41.89215,-87.66088,Entire home/apt,69.0,484.3269230769231,2098.75,78,2017-09-02,93.0,2017
19619124,Vintage Hyde Park Studio No.2 by Zencity,0.0,Hyde Park,41.79421,-87.59041,Entire home/apt,21.0,147.40384615384616,638.75,102,2017-07-09,95.0,2017
19619214,Well-Lit Hyde Park Apartment,0.0,Hyde Park,41.80107,-87.59852,Entire home/apt,65.0,456.25,1977.0833333333333,2,2017-08-24,90.0,2017
19619677,Historic Andersonville Coach House,1.0,Edgewater,41.98546,-87.66399,Entire home/apt,210.0,1474.0384615384614,6387.5,25,2017-08-07,100.0,2017
19621987,Incredible 3BR in Lincoln Park by Sonder,0.0,Lincoln Park,41.92837,-87.64789,Entire home/apt,200.0,1403.8461538461538,6083.333333333333,25,2017-10-07,93.0,2017
19624436,Comfortable Private Room Near Downtown & Wrigley,1.0,Lincoln Square,41.96931,-87.67647,Private room,48.0,336.9230769230769,1460.0,32,2017-10-08,96.0,2017
19624563,North Logan Luxury,0.0,Avondale,41.93895,-87.72594,Entire home/apt,189.0,1326.6346153846155,5748.75,2,2017-08-13,100.0,2017
19625538,Trendy West Loop Brownstone with Front Garden,1.0,Near West Side,41.87812,-87.66489,Entire home/apt,165.0,1158.173076923077,5018.75,85,2017-08-20,100.0,2017
19625944,"Cool, Clean, & Comfortable 2 Bedroom",1.0,West Town,41.89842,-87.67354,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,32,2017-07-16,99.0,2017
19643452,Large 1 bedroom with Private Bath,0.0,Lake View,41.93917,-87.64982,Private room,9999.0,70185.28846153847,304136.25,2,2017-07-31,90.0,2017
19654894,Vintage Hyde Park Studio No.3 by Zencity,0.0,Hyde Park,41.79417,-87.59008,Entire home/apt,21.0,147.40384615384616,638.75,131,2017-07-21,96.0,2017
19658119,Millennium Park View Luxury Apartment,0.0,Loop,41.88413,-87.62375,Private room,135.0,947.5961538461538,4106.25,4,2017-07-16,100.0,2017
19658454,Paradise,1.0,Near West Side,41.88107,-87.64163,Entire home/apt,150.0,1052.8846153846155,4562.5,6,2018-05-11,100.0,2018
19658989,ITALIAN garden apt/kids friendly/great location!!,1.0,Irving Park,41.95418,-87.73933,Entire home/apt,76.0,533.4615384615385,2311.6666666666665,125,2017-08-02,95.0,2017
19659523,Wicker Park 2 Bed/2.5 bath sleeps 6,0.0,West Town,41.90774,-87.66767,Entire home/apt,400.0,2807.6923076923076,12166.666666666666,2,2017-07-23,100.0,2017
19661890,Spacious condo with an entire floor to yourself!,1.0,Edgewater,41.99738,-87.66532,Private room,60.0,421.15384615384613,1825.0,116,2017-07-09,98.0,2017
19662106,Abby's 2720 2F,0.0,North Lawndale,41.8582,-87.69519,Private room,28.0,196.53846153846155,851.6666666666666,161,2017-07-14,92.0,2017
19662762,SPACIOUS & HIP+ PRIVACY+ walk 2 NIGHTLIFE! 20% off,1.0,West Town,41.89935,-87.68577,Private room,56.0,393.0769230769231,1703.3333333333333,25,2018-05-14,99.0,2018
19672865,202 Chicago Andersonville Nice area Free wifi,0.0,Edgewater,41.98426,-87.67185,Private room,27.0,189.51923076923077,821.25,26,2017-07-13,93.0,2017
19673761,Modern 2BR in Wicker Park by Sonder,0.0,West Town,41.90872,-87.67414,Entire home/apt,228.0,1600.3846153846155,6935.0,34,2017-07-09,90.0,2017
19674802,The place to be in Logan Square!,0.0,Logan Square,41.92774,-87.71007,Entire home/apt,80.0,561.5384615384615,2433.3333333333335,10,2017-07-09,96.0,2017
19675002,Private bedroom and bathroom in great neighborhood,0.0,West Town,41.89396,-87.68932,Private room,70.0,491.34615384615387,2129.1666666666665,1,2017-09-15,100.0,2017
19703132,The Chicago Greystone,0.0,Avondale,41.93617,-87.69569,Private room,100.0,701.9230769230769,3041.6666666666665,17,2017-08-05,99.0,2017
19708099,2 Bedroom Apartment in the ❤️ Of Pilsen!,1.0,Lower West Side,41.85015,-87.68577,Entire home/apt,115.0,807.2115384615385,3497.9166666666665,30,2017-08-07,97.0,2017
19716151,Private Room in Modern West Town Condo,0.0,West Town,41.90141,-87.66356,Private room,85.0,596.6346153846154,2585.4166666666665,4,2017-08-07,100.0,2017
19716246,Top Floor Lincoln Park 3 Bedroom with Parking,0.0,Lincoln Park,41.91849,-87.64818,Entire home/apt,129.0,905.4807692307693,3923.75,76,2017-07-23,90.0,2017
19719550,"Wicker Park - private room + bath, bfast included!",1.0,West Town,41.90733,-87.68879,Private room,45.0,315.86538461538464,1368.75,133,2017-07-15,98.0,2017
19720349,Vintage Wicker Park 2BD w/ Private Entrance,0.0,West Town,41.89935,-87.67306,Entire home/apt,49.0,343.9423076923077,1490.4166666666667,6,2017-08-13,100.0,2017
19720703,Pilsen Wonder,0.0,Lower West Side,41.85153,-87.66955,Entire home/apt,84.0,589.6153846153846,2555.0,34,2017-07-10,91.0,2017
19728643,Dramatic Spacious WRIGLEY Loft w/Private Rooftop,1.0,Lake View,41.94619,-87.65544,Entire home/apt,140.0,982.6923076923077,4258.333333333333,78,2017-07-23,98.0,2017
19730133,Lincoln Park/DePaul Garden Suite/CLOSE TO EXIT,1.0,Lincoln Park,41.91673,-87.65495,Private room,75.0,526.4423076923077,2281.25,96,2017-07-16,98.0,2017
19734070,Industrial Loft-style 2 Bedroom in Lincoln Park,0.0,Lincoln Park,41.9198,-87.64849,Entire home/apt,105.0,737.0192307692307,3193.75,94,2017-08-08,92.0,2017
19736924,Lakeview Chicago condo - great location & parking,0.0,Lake View,41.94324,-87.64355,Entire home/apt,385.0,2702.403846153846,11710.416666666666,4,2017-09-25,100.0,2017
19738509,Downtown 1 Bedroom Luxury River North Loft,0.0,Near North Side,41.89518,-87.6318,Entire home/apt,153.0,1073.9423076923076,4653.75,118,2017-07-19,94.0,2017
19739402,Bright & Spacious Penthouse in West Town,0.0,West Town,41.90115,-87.68849,Private room,45.0,315.86538461538464,1368.75,18,2017-07-14,93.0,2017
19745458,"Spacious, modern-style apartment near downtown CHI",0.0,Grand Boulevard,41.80857,-87.60853,Entire home/apt,75.0,526.4423076923077,2281.25,13,2017-07-23,91.0,2017
19745504,Urban Retreat in West Town,0.0,West Town,41.88975,-87.68275,Private room,49.0,343.9423076923077,1490.4166666666667,33,2017-08-15,98.0,2017
19747110,Historic Bungalow★Kids & Dogs★Newly Renovated,1.0,Portage Park,41.95678,-87.77532,Entire home/apt,79.0,554.5192307692307,2402.9166666666665,21,2018-03-11,100.0,2018
19747441,Cozy & Artsy Chicago/Ravenswood Private Bedroom,0.0,Lincoln Square,41.97461,-87.67857,Private room,55.0,386.0576923076923,1672.9166666666667,12,2017-08-06,98.0,2017
19747763,Lovely 3BR in Old Town by Sonder,0.0,Near North Side,41.90894,-87.63736,Entire home/apt,347.0,2435.673076923077,10554.583333333334,38,2017-07-22,91.0,2017
19750578,Huge Modern Loft in Vibrant Wicker Park/Bucktown,0.0,West Town,41.91149,-87.68189,Entire home/apt,280.0,1965.3846153846155,8516.666666666666,10,2017-09-11,98.0,2017
19759186,Pool House & Big Yard by Midway & McCormick!,1.0,Mckinley Park,41.82533,-87.67348,Entire home/apt,104.0,730.0,3163.3333333333335,57,2017-09-01,99.0,2017
19761287,Our green and colorful Pilsen abode,0.0,Lower West Side,41.85953,-87.66582,Entire home/apt,70.0,491.34615384615387,2129.1666666666665,1,2017-07-19,100.0,2017
19766968,Heart of Bucktown - Entire apartment,0.0,West Town,41.91335,-87.67445,Entire home/apt,89.0,624.7115384615385,2707.0833333333335,11,2017-07-25,96.0,2017
19767429,The garden room,0.0,Lower West Side,41.85801,-87.66566,Private room,45.0,315.86538461538464,1368.75,1,2017-07-26,100.0,2017
19770347,Master Bedroom in Lincoln Park Townhouse,0.0,Lincoln Park,41.93124,-87.65114,Private room,59.0,414.13461538461536,1794.5833333333333,39,2017-07-25,85.0,2017
